movie_id,title,tags
361159,Navy Seals vs. Zombies,horror action louisiana navyseal zombie violence infected walkingdead batonrouge edquinn michaeldudikoff rickfox stantonbarrett
12555,I Served the King of England,comedy drama expensiverestaurant luxury adolfhitler prague sudetendeutsch littleboy nazigermany ivanbarnev oldřichkaiser juliajentsch jiřímenzel
31175,Soul Kitchen,drama comedy adambousdoukos birolünel moritzbleibtreu fatihakin
12498,Sling Blade,drama independentfilm repairshop southern deaththreat story religiousart fatherfigure billybobthornton dwightyoakam j.t.walsh billybobthornton
77949,The Awakening,horror thriller suicide england classroom investigation supernatural murder children haunting teacher author fear estate con discovery ghost governess rebeccahall dominicwest imeldastaunton nickmurphy
1690,Hostel,horror bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture businesscard doberman hostel surgery eliteclub fingers jayhernandez derekrichardson eythorgudjonsson eliroth
8435,A Cock and Bull Story,comedy drama adaptation filminafilm stevecoogan robbrydon keeleyhawes michaelwinterbottom
64720,Take Shelter,thriller drama shelter endoftheworld sanity apocalypse michaelshannon jessicachastain katymixon jeffnichols
49365,Lady in White,horror thriller smalltown boy murder maniac ghost thesixties lukashaas lencariou alexrocco franklaloggia
11404,Driving Lessons,drama comedy auto autoritianeducation independentfilm teacher lauralinney rupertgrint juliewalters jeremybrock
300706,Let's Kill Ward's Wife,comedy wifemurder murderplot patrickwilson scottfoley amyacker scottfoley
16337,The Texas Chainsaw Massacre 2,horror hammer gore slasher chainsaw bhorror dennishopper carolinewilliams jimsiedow tobehooper
11577,Pat Garrett & Billy the Kid,western sheriff aging billythekid lawlessness gunbattle gore breast oldfriends flogging manslapsawoman patgarrett manhunt jamescoburn kriskristofferson richardjaeckel sampeckinpah
77987,Only God Forgives,drama thriller crime bangkok suicidal arthouse neo-noir drugtrafficker verylittledialogue emasculation ryangosling kristinscottthomas gordonbrown nicolaswindingrefn
40185,Camping Sauvage,drama romance denislavant isildlebesco pascalbongard christopheali
68202,Without Men,comedy romance womandirector evalongoria christianslater oscarnunez gabrielatagliavini
8981,Dear Frankie,drama family scotland fathersonrelationship singleparent lossoffather violentfather letter ship father littleboy independentfilm deaf womandirector gerardbutler emilymortimer jackmcelhone shonaauerbach
10914,All Hat,action comedy drama western indianterritory horse ranch stetson urbanisierung bestfriend rachaelleighcook lukekirby keithcarradine leonardfarlinger
50848,The Names of Love,drama comedy romance femalenudity political votingresults jacquesgamblin saraforestier zinedinesoualem michelleclerc
166624,Treading Water,drama comedy fish boy parenting firstlove troubledchildhood childpsychologist womandirector synchronizedswimming selfacceptance parentaladvisor douglassmith zoëkravitz ariadnagil analeinecalymayor
10822,Savage Grace,drama mother sex adultery nudity scandal son love murder true teenager gayman incest socialite juliannemoore stephendillane eddieredmayne tomkalin
39269,Out of the Blue,drama newzealand gunrampage police independentfilm neighbor personrunningamok dennishopper raymondburr sharonfarrell dennishopper
10844,Out of the Blue,drama newzealand gunrampage police independentfilm neighbor personrunningamok karlurban tandiwright simonferry robertsarkies
9336,Police Academy,comedy crime trainer recruit shenanigan policeacademy steveguttenberg kimcattrall g.w.bailey hughwilson
5689,The Blue Lagoon,romance adventure drama sexualidentity shipwreck lovers stranded marooned pacificisland teenager desertedisland tropicalisland lostatsea brookeshields christopheratkins leomckern randalkleiser
712,Four Weddings and a Funeral,comedy drama romance upperclass loveatfirstsight weddingvows marriageproposal yuppie loveofone'slife lonewolf snob witness bride bridegroom bridesmaid funeral clumsyfellow friendship wedding gaycouple hughgrant andiemacdowell jamesfleet mikenewell
13342,Fast Times at Ridgemont High,comedy sex basedonnovel nudity friendship highschool shoppingmall bikini bong teacher comingofage marijuana lossofvirginity drughumor teenmovie rock'n'roll stoner irreverence teencomedy dreamsequence conveniencestore teenagepregnancy womandirector abortion surferdude seanpenn jenniferjasonleigh judgereinhold amyheckerling
10339,Moby Dick,adventure drama basedonnovel captain boat obsession shipwreck strokeoffate whale walrus revenge gregorypeck richardbasehart leogenn johnhuston
1429,25th Hour,crime drama prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger edwardnorton philipseymourhoffman barrypepper spikelee
9303,Bound,crime drama romance thriller prison women'sprison suspense mafia lesbian gangster ex-con womandirector jennifertilly ginagershon joepantoliano lillywachowski
641,Requiem for a Dream,crime drama drugaddiction junkie heroin speed diet unsociability illegalprostitution ellenburstyn jaredleto jenniferconnelly darrenaronofsky
27686,State Fair,music romance statefair jeannecrain danaandrews dickhaymes walterlang
65749,Tango,drama foreign romance dancer tango musical love miguelángelsolá cecilianarova míamaestro carlossaura
6106,Salvador,drama civilwar dictator journalist guerrilla lossoflover revolution warcorrespondent civilrightsmovement picturejournalist elsalvador dictatorship jameswoods jimbelushi michaelmurphy oliverstone
252680,Moms' Night Out,comedy wifehusbandrelationship stress children motherdaughterrelationship parenthood parenting parentchildrelationship duringcreditsstinger sarahdrew seanastin patriciaheaton jonerwin
141,Donnie Darko,fantasy drama mystery parentskidsrelationship airplane timetravel schoolpresentation schoolperformance suburbia vision morality teenager jakegyllenhaal jenamalone patrickswayze richardkelly
66607,Saving Private Perez,action comedy foreign joaquíncosio gerardotaracena jaimecamil betogómez
17139,Character,drama foreign history lawandethics jandecleir fedjavanhuêt bettyschuurman mikevandiem
12079,Spun,comedy crime drama independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jasonschwartzman mickeyrourke brittanymurphy jonasåkerlund
39800,Life During Wartime,comedy drama darkcomedy independentfilm allysheedy paulreubens shirleyhenderson toddsolondz
4550,Sympathy for Lady Vengeance,drama thriller independentfilm choimin-sik leeyoung-ae kwonyea-young parkchan-wook
62116,Mozart's Sister,drama royalcourt overbearingfather harpsichord 18thcentury marieféret marcbarbé delphinechuillot renéféret
9991,Mean Machine,comedy drama prison sport amateursoccer soccercoach vinniejones davidkelly davidhemmings barryskolnick
13807,Exiled,action crime thriller anthonywong francisng simonyam johnnieto
68818,Blackthorn,adventure action western robbery miner treachery sundancekid nativepeoples butchcassidy samshepard magalysolier eduardonoriega mateogil
12093,Lilya 4-ever,crime drama suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturbing oksanaakinshina artyombogucharsky lyubovagapova lukasmoodysson
36419,After.Life,drama horror mystery thriller wheelchair nightmare funeral injection crying casket shovel lily argument crucifix womandirector liamneeson justinlong christinaricci agnieszkawojtowicz-vosloo
281730,Fugly,comedy drama thriller jimmyshergill mohitmarwah kiaraadvani kabirsadanand
510,One Flew Over the Cuckoo's Nest,drama individual rebel self-destruction wheelchair lunaticasylum dyinganddeath rageandhate freedom insanity basicrightsandhumanrights psychiatrist jacknicholson louisefletcher dannydevito milošforman
362105,R.L. Stine's Monsterville: The Cabinet of Souls,comedy horror dovecameron katherinemcnamara ryanmccartan peterdeluise
10970,Silent Movie,comedy screenplay stuntman slapstick mime hollywood silentfilm melbrooks martyfeldman domdeluise melbrooks
375290,Airlift,thriller action drama history evacuation war basedontruestory iraqwar akshaykumar nimratkaur ferynawazheir rajamenon
17663,Anne of Green Gables,drama family basedonnovel brothersisterrelationship canada village love school miniseries bestfriend orphan historical kids redheadgirl meganfollows colleendewhurst richardfarnsworth kevinsullivan
270938,Falcon Rising,adventure action yakuza marine fighting michaeljaiwhite nealmcdonough lateefcrowder erniebarbarash
116613,The Sweeney,action drama crime british basedontvseries raywinstone bendrew hayleyatwell nicklove
11826,Sexy Beast,crime drama thriller spain sex nudity psychopath murder heist money gangster violence criminal retired hunting safecracker brutal leisure raywinstone benkingsley ianmcshane jonathanglazer
29920,Easy Money,drama thriller crime consignment joelkinnaman matiasvarela dragomirmrsic danielespinosa
1088,Whale Rider,drama family ocean lossofmother tradition lossofbrother becominganadult roleofwomen empowerment newzealand maoritradition chief grandfathergranddaughterrelationship modernsociety whale patriarch stickfighting canoe patriarchy lossofwife womandirector keishacastle-hughes rawiriparatene vickyhaughton nikicaro
26379,Paa,drama family foreign amitabhbachchan abhishekbachchan vidyabalan
34069,Cargo,thriller mystery sciencefiction spacecolony spacetravel simulatedreality spaceship suspense cargoship suspendedanimation lonelinessinspace martinrapold anna-katharinaschwabroh regulagrauwiller ivanengler
10947,High School Musical,comedy drama family music tvmovie becominganadult musical music highschool schoolperformance highschoolsports jock teenager clique theater peerpressure teenageromance zacefron vanessahudgens ashleytisdale kennyortega
47452,Love and Death on Long Island,drama romance foreign obsession love obsessivelove actor johnhurt jasonpriestley sheilahancock richardkwietniowski
3040,Night Watch,fantasy action thriller witch subway fight airplane owl todfeind guard blood moscow konstantinkhabenskiy vladimirmenshov galinatyunina timurbekmambetov
11386,The Crying Game,romance crime drama thriller transvestism gay hostage loveofone'slife northernireland homosexuality gayinterest teenagecrush soldier politicalunrest stephenrea jayedavidson mirandarichardson neiljordan
10246,Porky's,comedy malenudity femalenudity sex florida virgin nudity stripper redneck school lossofvirginity hijinks racism teenager lust mischief peepingtom teaching misadventure duringcreditsstinger voyeur canuxploitation virginity danmonahan markherrier wyattknight bobclark
29426,Survival of the Dead,horror sciencefiction zombie alanvansprang kennethwelsh kathleenmunroe georgea.romero
10331,Night of the Living Dead,horror brothersisterrelationship cemetery gun gasstation lossoffather cellar house barricade zombie trapped bitten duanejones juditho'dea karlhardman georgea.romero
153,Lost in Translation,drama upperclass hotelroom agedifference commercial karaoke homesickness cultureclash jetlag popstar unsociability aftercreditsstinger womandirector billmurray scarlettjohansson annafaris sofiacoppola
703,Annie Hall,comedy drama romance narration neurosis comedian jobinterview love singer jewish breakingthefourthwall talkingtotheaudience volkswagenbeetle woodyallen dianekeaton tonyroberts woodyallen
